,barometric_pressure,humidity,temperature,wind_direction,wind_speed,solar_radiation
11292,30.41,97.0,47.0,100.21,2.25,1.22
11293,30.41,97.0,47.0,161.73,6.75,1.22
11294,30.41,97.0,47.0,139.98,7.87,1.21
11295,30.41,97.0,47.0,145.51,4.5,1.22
11296,30.4,97.0,47.0,162.83,9.0,1.24
11297,30.4,96.0,47.0,141.28,6.75,1.21
11298,30.4,96.0,47.0,134.4,9.0,1.21
11299,30.4,94.0,47.0,149.54,5.62,1.18
11300,30.4,93.0,47.0,130.62,9.0,1.22
11301,30.4,94.0,47.0,138.94,6.75,1.32
11302,30.4,94.0,47.0,184.95,9.0,1.81
11303,30.4,93.0,48.0,157.06,2.25,2.38
11304,30.4,92.0,48.0,69.86,2.25,3.5
11305,30.4,89.0,48.0,101.56,6.75,7.4
11306,30.4,88.0,48.0,166.2,5.62,9.96
11307,30.4,88.0,49.0,136.91,3.37,14.19
11308,30.4,88.0,49.0,131.02,15.75,35.37
11309,30.4,88.0,50.0,111.45,9.0,54.8
11310,30.39,86.0,50.0,117.93,10.12,124.16
11311,30.39,86.0,51.0,179.24,7.87,144.19
11312,30.39,86.0,51.0,87.81,3.37,134.94
11313,30.39,86.0,51.0,113.23,9.0,272.73
11314,30.39,87.0,51.0,97.35,3.37,275.04
11315,30.39,86.0,50.0,156.09,2.25,237.22
11316,30.38,86.0,50.0,136.68,6.75,71.34
11317,30.39,88.0,50.0,76.77,5.62,273.89
11318,30.39,86.0,51.0,111.65,7.87,84.74
11319,30.39,86.0,52.0,2.6,6.75,206.89
11320,30.38,84.0,52.0,129.45,10.12,449.08
11321,30.38,85.0,52.0,97.87,5.62,451.7
11322,30.38,87.0,52.0,107.36,3.37,475.45
11323,30.38,86.0,52.0,163.61,5.62,538.73
11324,30.38,87.0,51.0,65.84,3.37,349.59
11325,30.38,87.0,53.0,67.47,9.0,131.59
11326,30.38,84.0,53.0,94.09,6.75,396.8
11327,30.38,83.0,53.0,105.22,13.5,589.56
11328,30.38,81.0,53.0,58.52,5.62,614.11
11329,30.38,82.0,53.0,324.03,3.37,200.8
11330,30.38,81.0,53.0,44.26,10.12,606.99
11331,30.37,83.0,53.0,184.1,6.75,526.03
11332,30.37,85.0,53.0,96.2,3.37,566.93
11333,30.37,85.0,53.0,205.41,3.37,610.19
11334,30.37,83.0,53.0,60.27,7.87,621.89
11335,30.37,84.0,53.0,141.8,7.87,634.86
11336,30.37,83.0,54.0,24.88,14.62,168.78
11337,30.37,81.0,54.0,90.38,12.37,669.0
11338,30.37,83.0,54.0,123.93,5.62,682.62
11339,30.37,83.0,54.0,100.58,13.5,694.92
11340,30.37,82.0,54.0,92.67,9.0,712.12
11341,30.37,78.0,54.0,33.86,4.5,730.74
11342,30.37,84.0,55.0,55.23,3.37,756.56
11343,30.37,80.0,55.0,84.01,9.0,752.07
11344,30.37,78.0,55.0,90.12,5.62,767.76
11345,30.37,80.0,55.0,33.42,2.25,772.72
11346,30.37,80.0,55.0,125.82,4.5,803.44
11347,30.37,79.0,55.0,127.14,6.75,809.26
11348,30.37,79.0,56.0,113.1,4.5,819.52
11349,30.37,78.0,56.0,60.85,5.62,861.2
11350,30.37,76.0,55.0,78.93,3.37,860.88
11351,30.37,77.0,56.0,55.35,4.5,870.19
11352,30.38,76.0,57.0,32.72,6.75,878.97
11353,30.37,73.0,56.0,42.27,4.5,866.88
11354,30.38,70.0,57.0,12.21,3.37,892.21
11355,30.38,69.0,56.0,156.34,7.87,854.19
11356,30.38,69.0,57.0,82.04,5.62,908.88
11357,30.38,73.0,56.0,80.16,7.87,920.12
11358,30.38,72.0,56.0,21.02,3.37,926.69
11359,30.39,65.0,56.0,76.24,4.5,930.88
11360,30.39,69.0,56.0,67.69,2.25,945.03
11361,30.39,66.0,56.0,68.24,7.87,944.03
11362,30.39,67.0,56.0,113.55,2.25,956.06
11363,30.39,63.0,57.0,359.91,5.62,960.92
11364,30.39,56.0,57.0,127.91,6.75,962.52
11365,30.39,62.0,57.0,106.63,11.25,969.87
11366,30.39,53.0,57.0,157.63,3.37,972.02
11367,30.4,55.0,57.0,135.42,3.37,979.83
11368,30.4,59.0,56.0,136.28,9.0,980.34
11369,30.4,62.0,56.0,70.46,6.75,983.37
11370,30.4,71.0,56.0,58.38,3.37,984.4
11371,30.4,66.0,57.0,97.19,5.62,979.48
11372,30.4,62.0,57.0,44.16,5.62,987.02
11373,30.4,69.0,56.0,116.52,7.87,988.93
11374,30.4,68.0,56.0,32.53,10.12,984.86
11375,30.41,72.0,57.0,66.1,7.87,982.99
11376,30.41,62.0,57.0,53.31,4.5,986.11
11377,30.41,55.0,57.0,132.39,6.75,978.62
11378,30.41,57.0,57.0,22.36,4.5,963.72
11379,30.41,54.0,58.0,7.24,3.37,971.43
11380,30.41,51.0,58.0,123.52,7.87,971.48
11381,30.41,46.0,57.0,150.02,4.5,967.35
11382,30.41,47.0,57.0,54.19,2.25,960.66
11383,30.42,49.0,57.0,66.43,7.87,956.4
11384,30.42,40.0,57.0,106.84,13.5,951.43
11385,30.42,57.0,56.0,150.34,3.37,943.48
11386,30.42,53.0,56.0,72.36,5.62,930.91
11387,30.42,71.0,57.0,91.47,5.62,929.05
11388,30.42,69.0,56.0,124.5,4.5,924.83
11389,30.42,62.0,55.0,94.21,2.25,913.54
11390,30.42,62.0,55.0,351.97,3.37,893.58
11391,30.42,79.0,54.0,125.21,1.12,896.39
11392,30.42,78.0,55.0,80.55,5.62,887.6
11393,30.42,71.0,54.0,134.44,3.37,877.56
11394,30.42,86.0,53.0,52.8,7.87,865.51
11395,30.42,101.0,52.0,133.97,3.37,852.05
11396,30.42,102.0,51.0,139.18,7.87,837.01
11397,30.42,102.0,51.0,115.52,6.75,824.38
11398,30.42,102.0,51.0,175.99,1.12,645.36
11399,30.42,102.0,51.0,124.26,7.87,809.31
11400,30.42,102.0,51.0,73.41,6.75,626.62
11401,30.42,103.0,51.0,71.58,4.5,594.85
11402,30.42,102.0,50.0,136.8,9.0,738.26
11403,30.42,102.0,50.0,138.39,5.62,675.59
11404,30.42,102.0,50.0,83.08,4.5,516.7
11405,30.42,102.0,50.0,131.61,5.62,694.2
11406,30.42,102.0,50.0,82.81,5.62,677.21
11407,30.42,102.0,49.0,100.84,5.62,225.26
11408,30.42,102.0,49.0,144.27,3.37,516.93
11409,30.42,102.0,49.0,67.75,5.62,285.1
11410,30.42,102.0,49.0,115.63,2.25,322.99
11411,30.42,102.0,48.0,125.95,7.87,430.01
11412,30.42,102.0,48.0,81.2,5.62,229.96
11413,30.43,102.0,48.0,70.73,10.12,272.59
11414,30.42,102.0,48.0,80.68,6.75,388.87
11415,30.42,102.0,48.0,45.41,4.5,407.0
11416,30.42,102.0,48.0,87.17,4.5,392.12
11417,30.42,102.0,48.0,70.74,6.75,219.22
11418,30.42,102.0,48.0,73.83,5.62,280.28
11419,30.42,102.0,48.0,86.37,4.5,232.63
11420,30.42,102.0,48.0,90.57,5.62,160.92
11421,30.42,102.0,48.0,86.67,4.5,234.8
11422,30.42,102.0,48.0,137.06,5.62,184.83
11423,30.42,102.0,48.0,66.85,5.62,152.22
11424,30.42,102.0,47.0,155.61,7.87,148.39
11425,30.42,102.0,47.0,123.98,3.37,119.37
11426,30.42,102.0,47.0,54.89,11.25,100.79
11427,30.42,102.0,48.0,57.03,6.75,78.02
11428,30.42,102.0,48.0,83.64,3.37,88.48
11429,30.41,102.0,48.0,118.46,1.12,64.2
11430,30.41,102.0,48.0,121.12,2.25,79.72
11431,30.42,102.0,48.0,139.71,1.12,70.35
11432,30.41,102.0,48.0,134.81,4.5,70.39
11433,30.41,102.0,48.0,71.87,6.75,70.21
11434,30.41,102.0,48.0,90.18,2.25,43.54
11435,30.41,102.0,48.0,54.1,3.37,39.79
11436,30.41,102.0,48.0,109.45,2.25,29.51
11437,30.41,102.0,48.0,111.36,4.5,21.75
11438,30.41,102.0,48.0,85.65,1.12,17.58
11439,30.41,102.0,48.0,126.87,5.62,11.44
11440,30.41,102.0,48.0,65.09,2.25,7.83
11441,30.41,102.0,48.0,65.63,2.25,6.23
11442,30.41,102.0,48.0,57.12,4.5,4.82
11443,30.41,102.0,48.0,81.89,2.25,3.33
11444,30.41,102.0,48.0,56.39,5.62,2.02
11445,30.4,102.0,48.0,60.73,4.5,1.23
11446,30.4,102.0,48.0,83.16,4.5,1.19
11447,30.4,102.0,49.0,70.69,5.62,1.24
11448,30.4,102.0,49.0,82.08,4.5,1.23
11449,30.4,102.0,49.0,47.04,2.25,1.23
11450,30.4,102.0,49.0,87.91,2.25,1.22
11451,30.4,102.0,49.0,135.03,1.12,1.23
11452,30.4,102.0,49.0,90.54,2.25,1.24
11453,30.4,102.0,49.0,88.59,2.25,1.23
11454,30.4,102.0,49.0,83.19,3.37,1.2
11455,30.4,102.0,49.0,7.96,3.37,1.21
11456,30.4,102.0,49.0,348.35,2.25,1.22
11457,30.4,102.0,49.0,68.46,6.75,1.23
11458,30.4,102.0,49.0,36.82,2.25,1.23
11459,30.4,102.0,49.0,113.57,4.5,1.2
11460,30.4,102.0,49.0,96.12,2.25,1.22
11461,30.4,102.0,49.0,70.62,2.25,1.24
11462,30.4,102.0,49.0,100.68,5.62,1.2
11463,30.4,102.0,49.0,46.14,5.62,1.23
11464,30.4,102.0,49.0,68.19,7.87,1.22
11465,30.4,102.0,49.0,117.63,4.5,1.24
11466,30.4,102.0,49.0,123.33,5.62,1.21
11467,30.4,102.0,49.0,53.64,3.37,1.21
11468,30.4,102.0,49.0,93.97,2.25,1.23
11469,30.4,102.0,49.0,132.85,2.25,1.25
11470,30.4,102.0,49.0,144.69,2.25,1.26
11471,30.4,102.0,49.0,111.43,4.5,1.2
11472,30.4,102.0,49.0,99.88,3.37,1.2
11473,30.4,102.0,49.0,132.61,7.87,1.19
11474,30.4,102.0,49.0,117.54,2.25,1.24
11475,30.4,102.0,49.0,152.18,4.5,1.22
11476,30.4,102.0,48.0,105.88,2.25,1.19
11477,30.4,102.0,48.0,129.31,6.75,1.19
11478,30.4,102.0,48.0,127.58,6.75,1.23
11479,30.4,102.0,48.0,127.98,6.75,1.24
11480,30.4,102.0,48.0,109.23,4.5,1.23
11481,30.4,102.0,48.0,172.03,4.5,1.21
11482,30.4,102.0,48.0,164.58,3.37,1.2
11483,30.4,102.0,48.0,161.85,3.37,1.24
11484,30.4,102.0,48.0,153.98,3.37,1.23
11485,30.4,102.0,48.0,153.16,2.25,1.23
11486,30.4,102.0,48.0,128.2,2.25,1.21
11487,30.41,102.0,48.0,93.57,2.25,1.2
11488,30.41,102.0,48.0,69.79,4.5,1.2
11489,30.41,102.0,48.0,83.12,1.12,1.21
11490,30.41,102.0,48.0,65.64,2.25,1.24
11491,30.41,102.0,48.0,52.61,1.12,1.22
11492,30.41,102.0,48.0,151.41,3.37,1.22
11493,30.42,102.0,48.0,36.34,3.37,1.23
11494,30.42,102.0,48.0,94.82,1.12,1.22
11495,30.42,102.0,48.0,154.41,5.62,1.2
11496,30.42,102.0,48.0,114.9,4.5,1.23
11497,30.42,102.0,48.0,119.12,3.37,1.23
11498,30.42,102.0,48.0,117.51,3.37,1.21
11499,30.42,102.0,48.0,106.95,5.62,1.22
11500,30.42,102.0,48.0,131.93,3.37,1.23
11501,30.42,102.0,48.0,125.05,2.25,1.22
11502,30.42,102.0,48.0,108.57,0.0,1.23
11503,30.42,102.0,48.0,68.98,0.0,1.21
11504,30.43,101.0,48.0,102.57,1.12,1.21
11505,30.43,101.0,48.0,93.36,1.12,1.19
11506,30.43,101.0,47.0,107.33,5.62,1.21
11507,30.43,101.0,47.0,156.17,4.5,1.2
11508,30.43,101.0,47.0,166.73,3.37,1.21
11509,30.43,101.0,47.0,155.77,2.25,1.21
11510,30.43,101.0,48.0,152.92,2.25,1.23
11511,30.43,101.0,48.0,86.4,1.12,1.23
11512,30.44,101.0,48.0,47.7,2.25,1.22
11513,30.44,101.0,48.0,72.66,6.75,1.24
11514,30.44,101.0,48.0,73.3,3.37,1.22
11515,30.44,101.0,48.0,89.06,1.12,1.19
11516,30.44,101.0,48.0,26.58,2.25,1.19
11517,30.44,101.0,48.0,39.865,3.375,1.195
11518,30.44,101.0,49.0,53.15,4.5,1.2
11519,30.44,101.0,48.0,138.52,4.5,1.22
11520,30.44,101.0,48.0,113.05,1.12,1.24
11521,30.44,101.0,48.0,121.63,5.62,1.21
11522,30.44,101.0,48.0,197.76,3.37,1.19
11523,30.44,101.0,48.0,152.49,3.37,1.22
11524,30.44,101.0,48.0,182.59,4.5,1.21
11525,30.44,101.0,47.0,157.32,4.5,1.19
11526,30.44,101.0,47.0,149.54,6.75,1.21
11527,30.44,101.0,47.0,129.45,5.62,1.18
11528,30.44,101.0,46.0,171.66,6.75,1.18
11529,30.44,101.0,46.0,133.92,5.62,1.2
11530,30.45,101.0,46.0,152.64,6.75,1.23
11531,30.45,101.0,47.0,143.0,6.75,1.23
11532,30.45,101.0,47.0,150.93,3.37,1.2
11533,30.45,101.0,47.0,158.26,6.75,1.23
11534,30.45,101.0,48.0,151.23,9.0,1.22
11535,30.45,101.0,48.0,125.64,5.62,1.21
11536,30.45,101.0,48.0,136.58,6.75,1.22
11537,30.45,101.0,48.0,138.88,2.25,1.19
11538,30.45,101.0,47.0,120.27,2.25,1.22
11539,30.45,100.0,47.0,154.08,2.25,1.21
11540,30.45,100.0,48.0,124.87,2.25,1.24
11541,30.45,100.0,48.0,73.22,2.25,1.21
11542,30.45,100.0,48.0,160.19,4.5,1.22
11543,30.45,100.0,48.0,44.56,6.75,1.21
11544,30.45,100.0,48.0,78.49,3.37,1.2
11545,30.45,100.0,47.0,156.55,2.25,1.25
11546,30.45,99.0,47.0,129.03,3.37,1.2
11547,30.45,99.0,47.0,112.54,4.5,1.21
11548,30.45,98.0,47.0,156.15,5.62,1.18
11549,30.45,97.0,46.0,157.58,7.87,1.2
11550,30.45,96.0,46.0,165.45,5.62,1.23
11551,30.45,94.0,45.0,171.04,7.87,1.19
11552,30.45,92.0,45.0,165.48,6.75,1.2
11553,30.45,91.0,44.0,143.35,7.87,1.22
11554,30.45,93.0,45.0,140.71,7.87,1.18
11555,30.45,93.0,45.0,138.93,6.75,1.23
11556,30.45,93.0,45.0,143.11,6.75,1.21
11557,30.45,91.0,45.0,135.28,2.25,1.24
11558,30.44,89.0,45.0,124.48,6.75,1.19
11559,30.44,91.0,45.0,144.17,6.75,1.2
11560,30.44,94.0,45.0,163.27,6.75,1.22
11561,30.44,95.0,44.0,169.04,7.87,1.17
11562,30.44,96.0,45.0,153.18,6.75,1.2
11563,30.44,97.0,45.0,142.58,4.5,1.22
11564,30.44,98.0,45.0,166.26,6.75,1.22
11565,30.44,99.0,46.0,156.31,9.0,1.22
11566,30.44,99.0,46.0,121.45,2.25,1.22
11567,30.45,98.0,46.0,120.37,7.87,1.23
11568,30.44,98.0,45.0,113.5,7.87,1.19
11569,30.44,97.0,45.0,133.76,3.37,1.22
11570,30.44,97.0,45.0,130.03,5.62,1.22
11571,30.43,97.0,45.0,150.64,7.87,1.21
11572,30.43,97.0,45.0,110.2,2.25,1.23
11573,30.43,96.0,45.0,138.74,4.5,1.21
11574,30.43,96.0,45.0,167.58,4.5,1.22
11575,30.43,95.0,46.0,90.09,5.62,1.21
11576,30.43,95.0,46.0,148.37,6.75,1.22
11577,30.43,94.0,46.0,110.91,12.37,1.22
11578,30.43,92.0,46.0,85.23,5.62,1.19
11579,30.43,89.0,46.0,90.1,4.5,1.2
11580,30.43,89.0,46.0,169.94,2.25,1.23
11581,30.43,88.0,46.0,166.22,7.87,1.21
11582,30.42,90.0,46.0,154.21,2.25,1.21
11583,30.42,93.0,46.0,126.95,3.37,1.21
11584,30.42,97.0,46.0,152.42,11.25,1.2
11585,30.42,97.0,46.0,176.01,5.62,1.25
11586,30.42,97.0,46.0,128.93,4.5,1.21
11587,30.42,97.0,46.0,152.04,3.37,1.24
11588,30.42,96.0,46.0,138.27,5.62,1.17
11589,30.42,96.0,47.0,63.02,4.5,1.74
11590,30.42,95.0,47.0,148.96,5.62,3.23
11591,30.42,94.0,47.0,88.36,6.75,5.25
11592,30.42,95.0,47.0,160.3,3.37,7.33
11593,30.42,96.0,47.0,138.62,5.62,9.63
11594,30.42,96.0,47.0,155.26,10.12,12.12
11595,30.42,96.0,47.0,122.33,5.62,28.62
11596,30.42,96.0,48.0,133.55,4.5,17.42
11597,30.42,95.0,48.0,111.05,11.25,91.47
11598,30.42,95.0,48.0,100.58,4.5,32.46
11599,30.42,95.0,49.0,57.98,7.87,46.35
11600,30.42,94.0,49.0,46.11,4.5,65.83
11601,30.42,93.0,49.0,99.58,10.12,108.24
11602,30.41,91.0,50.0,93.07,7.87,70.19
11603,30.41,90.0,50.0,93.15,4.5,86.86
11604,30.42,90.0,50.0,96.09,9.0,322.78
11605,30.41,90.0,51.0,86.64,2.25,339.34
11606,30.41,89.0,51.0,132.72,9.0,373.4
11607,30.41,90.0,51.0,131.89,11.25,239.66
11608,30.41,91.0,51.0,69.71,6.75,421.94
11609,30.41,91.0,51.0,71.76,12.37,462.72
11610,30.41,89.0,51.0,42.21,4.5,463.94
11611,30.41,88.0,51.0,115.76,5.62,389.63
11612,30.41,92.0,51.0,71.61,6.75,413.93
11613,30.41,92.0,51.0,75.44,4.5,448.33
11614,30.41,93.0,51.0,71.85,5.62,437.46
11615,30.41,95.0,50.0,54.51,6.75,491.12
11616,30.41,96.0,49.0,101.66,12.37,538.55
11617,30.41,97.0,50.0,345.22,9.0,140.37
11618,30.41,95.0,50.0,65.68,11.25,168.09
11619,30.41,95.0,50.0,150.03,4.5,134.67
11620,30.41,97.0,50.0,168.2,4.5,571.6
11621,30.41,99.0,49.0,132.24,6.75,835.05
11622,30.41,99.0,49.0,85.53,4.5,270.99
11623,30.41,98.0,49.0,137.65,4.5,382.3
11624,30.4,98.0,50.0,92.46,5.62,112.82
11625,30.4,98.0,51.0,42.19,5.62,87.4
11626,30.4,96.0,51.0,15.95,3.37,149.01
11627,30.41,95.0,51.0,69.2,11.25,185.21
11628,30.4,95.0,51.0,39.25,7.87,366.71
11629,30.4,96.0,51.0,26.4,5.62,962.76
11630,30.4,97.0,50.0,80.93,4.5,281.87
11631,30.4,96.0,50.0,53.6,9.0,448.38
11632,30.4,96.0,51.0,168.01,10.12,261.39
11633,30.4,94.0,52.0,122.36,11.25,125.58
11634,30.4,91.0,54.0,78.76,10.12,139.91
11635,30.4,89.0,55.0,95.59,10.12,851.3
11636,30.4,88.0,54.0,115.97,2.25,1077.64
11637,30.4,86.0,54.0,71.7,13.5,405.95
11638,30.4,86.0,54.0,45.57,3.37,887.84
11639,30.4,87.0,54.0,111.07,4.5,973.27
11640,30.41,85.0,54.0,96.34,9.0,951.17
11641,30.41,87.0,53.0,76.71,4.5,900.35
11642,30.41,86.0,53.0,104.98,3.37,913.66
11643,30.41,83.0,54.0,103.08,4.5,948.31
11644,30.42,82.0,54.0,43.25,14.62,901.42
11645,30.42,85.0,54.0,42.17,7.87,908.62
11646,30.42,81.0,54.0,100.68,7.87,914.13
11647,30.42,80.0,54.0,62.67,6.75,922.66
11648,30.42,83.0,54.0,82.01,6.75,927.94
11649,30.42,81.0,53.0,214.17,2.25,933.21
11650,30.43,84.0,53.0,103.55,7.87,943.52
11651,30.43,86.0,53.0,36.46,2.25,947.94
11652,30.43,86.0,53.0,351.59,6.75,691.22
11653,30.43,89.0,53.0,45.8,2.25,955.75
11654,30.43,91.0,52.0,43.85,4.5,959.85
11655,30.43,94.0,52.0,110.06,3.37,965.1
11656,30.43,92.0,52.0,109.17,5.62,970.04
11657,30.43,93.0,51.0,101.68,3.37,988.66
11658,30.43,91.0,51.0,79.24,12.37,978.32
11659,30.44,93.0,51.0,354.27,2.25,981.65
11660,30.44,95.0,51.0,8.58,3.37,1002.59
11661,30.44,95.0,51.0,67.95,10.12,976.28
11662,30.44,94.0,51.0,74.0,6.75,372.9
11663,30.44,96.0,51.0,116.3,10.12,1006.02
11664,30.44,97.0,51.0,154.48,3.37,1112.46
11665,30.44,96.0,50.0,55.5,9.0,1010.86
11666,30.45,97.0,50.0,21.56,1.12,1025.82
11667,30.45,98.0,50.0,9.87,3.37,497.26
11668,30.45,98.0,50.0,65.0,2.25,369.53
11669,30.45,98.0,50.0,109.94,2.25,930.95
11670,30.45,100.0,49.0,66.04,4.5,701.9
11671,30.45,100.0,49.0,49.71,6.75,913.37
11672,30.45,101.0,49.0,79.2,12.37,1121.0
11673,30.45,101.0,49.0,83.9,4.5,542.3
11674,30.45,102.0,49.0,119.66,12.37,331.16
11675,30.45,102.0,49.0,57.22,11.25,543.72
11676,30.46,102.0,48.0,104.73,2.25,366.82
11677,30.46,102.0,48.0,108.22,11.25,285.58
11678,30.46,102.0,47.0,47.34,5.62,426.05
11679,30.46,102.0,47.0,37.88,7.87,474.45
11680,30.46,102.0,47.0,127.75,5.62,496.24
11681,30.46,102.0,47.0,359.93,3.37,125.39
11682,30.46,102.0,47.0,1.48,9.0,112.16
11683,30.46,102.0,47.0,336.53,2.25,244.47
11684,30.46,102.0,47.0,10.81,11.25,126.51
11685,30.46,101.0,47.0,26.16,10.12,167.8
11686,30.46,101.0,47.0,41.89,2.25,120.45
11687,30.46,101.0,48.0,32.68,7.87,209.62
11688,30.46,101.0,48.0,36.27,10.12,198.78
11689,30.46,101.0,48.0,47.03,10.12,219.42
11690,30.46,101.0,49.0,11.05,6.75,222.39
11691,30.46,102.0,49.0,11.44,9.0,170.67
11692,30.46,102.0,50.0,65.05,10.12,177.02
11693,30.45,102.0,50.0,100.88,6.75,209.28
11694,30.45,102.0,50.0,33.44,7.87,239.03
11695,30.45,102.0,49.0,115.66,7.87,200.56
11696,30.45,102.0,49.0,172.44,10.12,262.44
11697,30.45,102.0,49.0,132.73,11.25,412.58
11698,30.45,102.0,48.0,102.62,3.37,373.51
11699,30.45,102.0,48.0,165.33,10.12,154.69
11700,30.45,102.0,48.0,64.69,2.25,175.35
11701,30.45,102.0,48.0,131.97,11.25,145.89
11702,30.45,102.0,48.0,168.17,14.62,200.57
11703,30.45,102.0,48.0,101.25,3.37,114.53
11704,30.45,102.0,48.0,94.44,3.37,96.0
11705,30.45,102.0,48.0,139.55,6.75,191.79
11706,30.45,102.0,48.0,122.76,12.37,141.79
11707,30.45,102.0,48.0,138.54,7.87,162.12
11708,30.45,102.0,48.0,152.92,6.75,100.61
11709,30.45,102.0,48.0,156.35,2.25,77.53
11710,30.45,102.0,47.0,55.77,10.12,60.85
11711,30.45,102.0,48.0,81.13,7.87,47.2
11712,30.44,102.0,48.0,51.67,9.0,47.67
11713,30.44,102.0,48.0,0.1,3.37,77.38
11714,30.44,102.0,48.0,336.33,7.87,59.39
11715,30.44,102.0,48.0,240.84,3.37,47.92
11716,30.44,102.0,48.0,10.76,3.37,37.71
11717,30.44,102.0,49.0,72.01,7.87,44.43
11718,30.43,102.0,48.0,85.44,6.75,46.54
11719,30.43,102.0,48.0,68.07,2.25,42.9
11720,30.43,102.0,48.0,52.62,11.25,46.51
11721,30.43,102.0,48.0,39.55,4.5,27.93
11722,30.43,101.0,48.0,62.31,3.37,23.43
11723,30.43,101.0,49.0,98.54,2.25,22.74
11724,30.43,101.0,48.0,103.62,2.25,14.52
11725,30.42,101.0,48.0,54.09,1.12,13.43
11726,30.42,101.0,48.0,111.47,10.12,9.98
11727,30.42,101.0,48.0,118.75,3.37,8.33
11728,30.42,101.0,48.0,169.49,0.0,7.14
11729,30.42,101.0,48.0,219.92,4.5,5.37
11730,30.42,101.0,48.0,113.43,10.12,3.78
11731,30.42,101.0,48.0,154.8,3.37,2.69
11732,30.42,101.0,48.0,116.05,5.62,1.65
11733,30.42,101.0,48.0,191.84,2.25,1.21
11734,30.42,101.0,48.0,201.38,4.5,1.23
11735,30.42,101.0,48.0,61.37,2.25,1.21
11736,30.42,101.0,48.0,110.97,3.37,1.23
11737,30.41,101.0,48.0,121.41,6.75,1.22
11738,30.41,101.0,48.0,35.16,6.75,1.22
11739,30.41,101.0,48.0,153.05,1.12,1.21
11740,30.41,100.0,48.0,73.08,3.37,1.21
11741,30.41,100.0,48.0,146.99,6.75,1.24
11742,30.41,100.0,48.0,142.03,6.75,1.22
11743,30.4,100.0,48.0,135.79,12.37,1.22
11744,30.41,100.0,48.0,166.42,10.12,1.21
11745,30.41,99.0,48.0,176.48,4.5,1.2
11746,30.4,98.0,47.0,113.94,9.0,1.23
11747,30.4,97.0,47.0,117.79,7.87,1.22
11748,30.4,95.0,46.0,149.32,9.0,1.24
11749,30.4,98.0,45.0,175.65,9.0,1.19
11750,30.4,100.0,45.0,143.88,6.75,1.21
11751,30.4,101.0,45.0,165.3,9.0,1.18
11752,30.4,101.0,45.0,162.91,10.12,1.17
11753,30.4,101.0,45.0,116.62,10.12,1.24
11754,30.4,101.0,46.0,160.15,9.0,1.15
11755,30.4,101.0,46.0,71.57,3.37,1.16
11756,30.4,101.0,46.0,109.47,7.87,1.2
11757,30.4,101.0,46.0,72.09,7.87,1.19
11758,30.4,101.0,47.0,96.34,6.75,1.23
11759,30.4,101.0,47.0,77.99,3.37,1.2
11760,30.4,101.0,47.0,28.03,5.62,1.21
11761,30.4,101.0,47.0,56.98,7.87,1.22
11762,30.4,101.0,47.0,117.18,11.25,1.21
11763,30.4,101.0,47.0,136.02,10.12,1.21
11764,30.4,101.0,47.0,123.6,10.12,1.21
11765,30.4,101.0,48.0,124.78,11.25,1.22
11766,30.4,101.0,48.0,159.87,10.12,1.22
11767,30.4,101.0,48.0,136.32,10.12,1.24
11768,30.4,101.0,48.0,142.14,3.37,1.22
11769,30.4,101.0,47.0,63.44,5.62,1.22
11770,30.4,101.0,47.0,154.95,2.25,1.19
11771,30.4,100.0,47.0,151.43,3.37,1.21
11772,30.41,100.0,47.0,153.2,7.87,1.23
11773,30.41,100.0,47.0,178.01,10.12,1.21
11774,30.41,100.0,47.0,156.58,11.25,1.22
11775,30.41,100.0,47.0,111.68,4.5,1.23
11776,30.41,100.0,47.0,164.08,4.5,1.24
11777,30.41,99.0,46.0,156.48,5.62,1.24
11778,30.41,99.0,46.0,159.27,4.5,1.19
11779,30.41,98.0,46.0,180.42,6.75,1.22
11780,30.41,97.0,46.0,152.72,3.37,1.18
11781,30.41,95.0,46.0,168.68,5.62,1.2
11782,30.42,93.0,46.0,100.72,6.75,1.22
11783,30.42,90.0,46.0,117.2,2.25,1.21
11784,30.41,87.0,46.0,150.59,5.62,1.18
11785,30.42,86.0,45.0,147.89,6.75,1.21
11786,30.42,82.0,45.0,131.09,11.25,1.2
11787,30.42,84.0,45.0,159.24,10.12,1.22
11788,30.42,82.0,45.0,163.29,13.5,1.21
11789,30.42,85.0,44.0,157.89,7.87,1.26
11790,30.42,90.0,44.0,184.73,12.37,1.22
11791,30.42,94.0,44.0,146.4,6.75,1.19
11792,30.42,97.0,44.0,167.25,9.0,1.18
11793,30.43,99.0,44.0,163.08,14.62,1.2
11794,30.43,100.0,44.0,149.51,9.0,1.22
11795,30.43,100.0,44.0,150.35,4.5,1.24
11796,30.44,100.0,45.0,157.42,5.62,1.21
11797,30.44,100.0,45.0,129.84,4.5,1.2
11798,30.44,100.0,45.0,99.57,12.37,1.17
11799,30.44,100.0,45.0,54.63,3.37,1.23
11800,30.44,99.0,45.0,158.99,5.62,1.21
11801,30.44,99.0,45.0,114.67,6.75,1.21
11802,30.44,98.0,45.0,132.67,9.0,1.19
11803,30.44,97.0,45.0,136.23,4.5,1.19
11804,30.44,96.0,45.0,118.88,7.87,1.2
11805,30.45,95.0,45.0,142.85,3.37,1.23
11806,30.44,93.0,46.0,152.68,4.5,1.18
11807,30.45,92.0,45.0,41.9,3.37,1.23
